values,address,area(m2),latitude,longitude
단독주택,서울특별시 강서구 개화10가길 20-7,100.17,37.5872833,126.80280859233255
단독주택,서울특별시 강서구 개화10길 ,96.12,37.586296,126.8022903
단독주택,서울특별시 강서구 개화10길 37-10,93.55,37.58708985,126.80283952795844
단독주택,서울특별시 강서구 개화10가길 25,94.47,37.5875083,126.80234183871316
단독주택,서울특별시 강서구 개화12길 8-5,91.9,37.58753625,126.80216694102567
단독주택,서울특별시 강서구 개화10가길 23,95.87,37.58741975,126.80231123032824
단독주택,서울특별시 강서구 개화10가길 21,98.1,37.58730435,126.80226949379994
단독주택,서울특별시 강서구 개화12길 8-6,89.91,37.58755025,126.80194505278386
단독주택,서울특별시 강서구 개화12길 8-10,92.57,37.5874267,126.8019160889697
단독주택,서울특별시 강서구 개화12길 8-13,99.18,37.5871691,126.80210234617996
단독주택,서울특별시 강서구 개화12길 8-11,97.85,37.587307800000005,126.80211048114488
단독주택,서울특별시 강서구 개화12길 8-7,87.94,37.58742205,126.80213328822654
단독주택,서울특별시 강서구 개화12길 8-3,75.71,37.5876524,126.80219325227976
단독주택,서울특별시 강서구 개화길 60,92.9,37.58755845,126.80176143354808
단독주택,서울특별시 강서구 개화길 58-1,98.04,37.5874267,126.80173596202002
단독주택,서울특별시 강서구 개화12길 8-12,82.98,37.5872985,126.80189480832044
단독주택,서울특별시 강서구 개화길 58,83.64,37.5873125,126.80171560554314
단독주택,서울특별시 강서구 개화12길 8-4,97.19,37.5876664,126.80197373857494
단독주택,서울특별시 강서구 개화길 62,86.61,37.5876804,126.80179935554422
단독주택,서울특별시 강서구 개화12길 23,89.21,37.58758945,126.80295448627652
단독주택,서울특별시 강서구 개화12길 18,99.18,37.58751715,126.80262434271889
단독주택,서울특별시 강서구 개화10가길 24,83.64,37.58738945,126.80254526698944
단독주택,서울특별시 강서구 개화10가길 20-5,88.93,37.5873311,126.80267640693776
단독주택,서울특별시 강서구 개화12길 20,97.85,37.58745655,126.80275970693876
단독주택,서울특별시 강서구 개화10가길 27,92.56,37.5876198,126.80238515984364
단독주택,서울특별시 강서구 개화12길 22,97.85,37.587407600000006,126.80289898319928
단독주택,서울특별시 강서구 개화12길 15,94.87,37.5877095,126.80269651666666
단독주택,서울특별시 강서구 개화12길 19,95.53,37.5871621,126.80221056798024
단독주택,서울특별시 강서구 개화12길 13-24,98.51,37.5878832,126.80289648781854
단독주택,서울특별시 강서구 개화12길 13-22,100.83,37.58778525,126.80294234857348
단독주택,서울특별시 강서구 개화길 72,91.9,37.588649,126.8019858564944
단독주택,서울특별시 강서구 개화길 70-1,95.87,37.5885243,126.80194871585402
단독주택,서울특별시 강서구 개화길 70-6,100.16,37.5883331,126.80210157222577
단독주택,서울특별시 강서구 개화12길 13-34,93.22,37.58821775,126.80249253418955
단독주택,서울특별시 강서구 개화12길 13-23,93.56,37.5877898,126.8021555
단독주택,서울특별시 강서구 개화길 70-5,91.24,37.588497450000006,126.80213734742168
단독주택,서울특별시 강서구 개화길 70-7,100.17,37.5884753,126.80231655661092
단독주택,서울특별시 강서구 개화12길 13-40,82.31,37.5884695,126.80254093877193
단독주택,서울특별시 강서구 개화12길 13-38,91.9,37.58835295,126.80250916309792
단독주택,서울특별시 강서구 개화12길 25,92.56,37.5875277,126.80314440050442
단독주택,서울특별시 강서구 개화12길 13-28,98.51,37.5880114,126.80262119488305
단독주택,서울특별시 강서구 개화12길 13-26,104.46,37.58798695,126.8027809308432
단독주택,서울특별시 강서구 개화12길 13-15,97.85,37.5883226,126.80228341511494
단독주택,서울특별시 강서구 개화12길 13-30,98.51,37.58808019999999,126.80247974324818
단독주택,서울특별시 강서구 개화길 66-9,96.2,37.5881967,126.8022551072724
단독주택,서울특별시 강서구 개화12길 ,100.196,37.5877898,126.8021555
단독주택,서울특별시 강서구 개화12길 7-2,95.87,37.587844700000005,126.80229682049216
단독주택,서울특별시 강서구 개화12길 7-4,105.86,37.5879858,126.80233550375692
단독주택,서울특별시 강서구 개화12길 7-3,92.23,37.5879415,126.80205862065463
단독주택,서울특별시 강서구 개화길 66-5,100.17,37.5882072,126.80209231001764
단독주택,서울특별시 강서구 개화12길 7-5,97.85,37.58805685,126.80208913916046
단독주택,서울특별시 강서구 개화길 66,92.57,37.588076650000005,126.80187539780756
단독주택,서울특별시 강서구 개화길 ,95.2,37.5884524,126.8017654
단독주택,서울특별시 강서구 개화길 84,91.01,37.5896246,126.80214292264384
단독주택,서울특별시 강서구 개화길 72-9,101.5,37.58877605,126.80236337946278
단독주택,서울특별시 강서구 개화길 74,98.84,37.5888087,126.80201768419626
단독주택,서울특별시 강서구 개화길 72-5,86.61,37.5887854,126.80220203239688
단독주택,서울특별시 강서구 개화길 72-11,89.26,37.5887504,126.80257421014298
단독주택,서울특별시 강서구 개화12길 13-44,97.85,37.5886245,126.80257210300044
단독주택,서울특별시 강서구 개화길 82,87.94,37.5895051,126.80212622474484
단독주택,서울특별시 강서구 개화길 72-8,89.96,37.588624550000006,126.80217534196449
단독주택,서울특별시 강서구 개화길 80-1,87.6,37.5893915,126.80209476603676
단독주택,서울특별시 강서구 개화길 80,87.94,37.58927375,126.8020767959084
단독주택,서울특별시 강서구 개화6길 19-8,122.58,37.58484195,126.80048056530666
단독주택,서울특별시 강서구 개화6길 19-6,108.27,37.58487945,126.80027245533692
단독주택,서울특별시 강서구 개화6길 19-7,99.1,37.5845334,126.7998388
단독주택,서울특별시 강서구 개화6길 13-8,110.89,37.58493835,126.80012041295296
단독주택,서울특별시 강서구 개화6길 13-11,78.34,37.5851727,126.79985382546076
단독주택,서울특별시 강서구 개화6길 13-9,297.0,37.58499595000001,126.79985538416756
단독주택,서울특별시 강서구 개화길 16,115.73,37.58444295,126.79904475377366
단독주택,서울특별시 강서구 개화6길 5,112.7,37.5847991,126.79938823402487
단독주택,서울특별시 강서구 개화4길 7-15,121.72,37.58457555,126.79928711849723
단독주택,서울특별시 강서구 개화4길 7-11,98.51,37.58444295,126.79921421295496
단독주택,서울특별시 강서구 개화6길 13,120.06,37.584669250000005,126.79977887843664
단독주택,서울특별시 강서구 개화6길 9,127.26,37.584718800000005,126.79961161388027
단독주택,서울특별시 강서구 개화6길 5-4,108.3,37.58487409999999,126.79967255391156
단독주택,서울특별시 강서구 개화6길 13-6,113.38,37.58476965,126.80004908467836
단독주택,서울특별시 강서구 개화4길 7-16,114.97,37.5845233,126.7995256389519
단독주택,서울특별시 강서구 개화6길 15,116.32,37.58460495,126.79998603981798
단독주택,서울특별시 강서구 개화6길 19,116.53,37.5845862,126.80014287316187
단독주택,서울특별시 강서구 개화6길 ,116.03,37.5845334,126.7998388
단독주택,서울특별시 강서구 개화6길 ,155.07,37.5845334,126.7998388
단독주택,서울특별시 강서구 개화6길 20,115.76,37.5843974,126.80006761751469
단독주택,서울특별시 강서구 개화6길 20-3,115.42,37.58434115,126.80026365678629
단독주택,서울특별시 강서구 개화4길 30,97.68,37.5844309,126.79990865
단독주택,서울특별시 강서구 개화4길 29,124.58,37.58449115,126.79968634137452
단독주택,서울특별시 강서구 개화4길 25,9.36,37.58434115,126.79962520731236
단독주택,서울특별시 강서구 개화4길 26,109.19,37.58427825,126.79985348271302
단독주택,서울특별시 강서구 개화4길 19,108.62,37.58404395,126.79950176785624
단독주택,서울특별시 강서구 개화4길 21,114.97,37.58419655,126.79955966175572
단독주택,서울특별시 강서구 개화4길 17,114.75,37.58391135,126.79944098326688
단독주택,서울특별시 강서구 개화4길 7-12,0.0,37.5843894,126.79945581745994
단독주택,서울특별시 강서구 개화4길 7-8,104.1,37.58424215,126.79938938324622
단독주택,서울특별시 강서구 개화4길 7-5,115.06,37.58415375,126.79909001461884
단독주택,서울특별시 강서구 개화4길 7-7,119.9,37.58430505,126.7991683486042
단독주택,서울특별시 강서구 개화4길 7-6,97.92,37.5841015,126.79931555962644
단독주택,서울특별시 강서구 개화4길 7-2,109.09,37.5839649,126.79927061442626
단독주택,서울특별시 강서구 개화2길 3-12,114.2,37.5837547,126.7991782579699
단독주택,서울특별시 강서구 개화2길 3-7,109.45,37.5836824,126.79888086251762
단독주택,서울특별시 강서구 개화2길 3-10,107.91,37.58361145,126.79910994015242
단독주택,서울특별시 강서구 개화2길 24,111.22,37.5836851,126.799592572052
단독주택,서울특별시 강서구 개화2길 24,12.25,37.5836851,126.799592572052
단독주택,서울특별시 강서구 개화2길 16-5,124.4,37.58347085,126.79967856965013
단독주택,서울특별시 강서구 개화2길 16-9,113.37,37.5834333,126.7998345099402
단독주택,서울특별시 강서구 개화2길 16,126.72,37.58332755,126.79942977043854
단독주택,서울특별시 강서구 개화2길 16,9.75,37.58332755,126.79942977043854
단독주택,서울특별시 강서구 개화2길 16-6,124.93,37.5832767,126.79960003720056
단독주택,서울특별시 강서구 개화2길 16-8,132.78,37.5832258,126.79976856918768
단독주택,서울특별시 강서구 개화2길 ,98.4,37.5832677,126.8000919
단독주택,서울특별시 강서구 개화2길 11,111.0,37.5838109,126.79893983849776
단독주택,서울특별시 강서구 개화2길 17,99.5,37.583564550000006,126.79927850382455
단독주택,서울특별시 강서구 개화2길 18,128.7,37.58351905,126.79953322989957
단독주택,서울특별시 강서구 개화2길 13,77.43,37.58341995,126.79921077857142
단독주택,서울특별시 강서구 개화2길 3-6,101.8,37.5834387,126.79903812892957
단독주택,서울특별시 강서구 개화길 12,146.93,37.5840908,126.79887396481914
단독주택,서울특별시 강서구 개화길 ,98.94,37.5884524,126.8017654
단독주택,서울특별시 강서구 개화4길 7-1,0.0,37.5840118,126.79904048177428
단독주택,서울특별시 강서구 개화2길 3-11,90.65,37.5838109,126.79893983849776
단독주택,서울특별시 강서구 개화동로5길 9-35,121.18,37.58265230000001,126.79894558241378
단독주택,서울특별시 강서구 개화동로5길 3-50,116.96,37.58249765,126.79879749335616
단독주택,서울특별시 강서구 개화동로5길 9-31,128.95,37.5825121,126.79897823988222
단독주택,서울특별시 강서구 개화동로5길 9-30,89.59,37.58238645,126.79922986179471
단독주택,서울특별시 강서구 개화동로5길 17-13,111.76,37.5818369,126.79951101665546
단독주택,서울특별시 강서구 개화동로5길 17-9,115.12,37.5816748,126.79952524897388
단독주택,서울특별시 강서구 개화동로7길 21-22,128.52,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로5길 17-1,115.06,37.5813566,126.7995299
단독주택,서울특별시 강서구 개화동로7길 17-22,127.46,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 21-15,0.0,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-19,107.18,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-15,117.6,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 3-12,115.52,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-11,105.01,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-7,102.38,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 3-8,121.5,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 3-6,104.46,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-5,110.25,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 5,125.5,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-16,115.18,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-12,107.28,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-10,103.14,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 17-15,100.83,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 17-11,112.26,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-6,113.06,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 17-5,96.2,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 21-11,132.66,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 21-9,105.12,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 21-16,119.67,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 21-12,96.78,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 21-10,111.09,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 13,107.25,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9,115.15,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 ,106.74,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 4-9,108.32,37.5800146,126.7995401
단독주택,서울특별시 강서구  4-13,19.17,37.5509,126.8497
단독주택,서울특별시 강서구 개화동로7길 4-13,99.17,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 12-14,101.06,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 12-18,107.43,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 4-21,113.52,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 12-22,115.94,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로5길 9-14,116.65,37.58167625,126.79934939234649
단독주택,서울특별시 강서구 개화동로5길 17-5,109.55,37.5815116,126.79952229034424
단독주택,서울특별시 강서구 개화동로5길 9-8,99.83,37.58152155,126.7993564173318
단독주택,서울특별시 강서구 개화동로5길 9-26,132.22,37.58219635,126.799325875
단독주택,서울특별시 강서구 개화동로5길 9-20,113.76,37.5820305,126.79932994577791
단독주택,서울특별시 강서구 개화동로5길 9-23,118.15,37.5821411,126.79902095
단독주택,서울특별시 강서구 개화동로5길 3-12,115.6,37.58148925,126.79888939483747
단독주택,서울특별시 강서구 개화동로5길 9-5,128.35,37.58134565,126.79912375465616
단독주택,서울특별시 강서구 개화동로5길 9,165.12,37.5811876,126.79913442741936
단독주택,서울특별시 강서구 개화동로5길 5,97.81,37.58116425,126.79895688994638
단독주택,서울특별시 강서구 개화동로5길 3-24,118.88,37.58195565,126.7988813331388
단독주택,서울특별시 강서구 개화동로5길 3-20,118.98,37.5818065,126.798871075
단독주택,서울특별시 강서구 개화동로5길 9-17,72.33,37.5818462,126.7990687516756
단독주택,서울특별시 강서구 개화동로5길 9-19,114.39,37.5819686,126.79906245019492
단독주택,서울특별시 강서구 개화동로5길 3-48,117.12,37.5823639,126.7987933367816
단독주택,서울특별시 강서구 개화동로5길 3-8,154.5,37.581340100000006,126.79890297480468
단독주택,서울특별시 강서구 개화동로7길 17-19,99.36,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 9-20,132.87,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로9길 9,117.66,37.5791776,126.8010267
단독주택,서울특별시 강서구 개화동로9길 11,100.2,37.5791776,126.8010267
단독주택,서울특별시 강서구 개화동로7길 12-17,115.03,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 12-21,113.85,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로9길 ,130.17,37.5791776,126.8010267
단독주택,서울특별시 강서구 개화동로7길 18-22,116.66,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-18,119.57,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-14,99.7,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-13,131.77,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-17,132.46,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-21,115.85,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로9길 19,116.25,37.5791776,126.8010267
단독주택,서울특별시 강서구 개화동로9길 25,119.99,37.5791776,126.8010267
단독주택,서울특별시 강서구 개화동로7길 12-3,136.17,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 24,223.68,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-12,100.44,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 21-5,157.99,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 21-6,113.25,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 23,112.39,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 17,112.53,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 12-4,102.7,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 12-8,108.65,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 12-12,98.97,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 12-7,120.84,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 12-11,101.04,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-8,132.27,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-4,98.4,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-3,99.17,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-5,120.2,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 18-11,99.3,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 26-12,86.65,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 26-24,115.7,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 26-9,129.96,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 26-11,108.09,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 26-15,100.82,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 26-19,109.49,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 26-16,112.17,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로7길 26-20,112.53,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로9길 27,131.82,37.5791776,126.8010267
단독주택,서울특별시 강서구 개화동로7길 26-21,129.18,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화동로11길 31-9,98.18,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 19-12,4.63,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 19-12,120.33,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로13길 64,113.93,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 56-1,115.15,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 59,117.09,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로11길 31-11,128.02,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 31-5,109.09,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 25-8,106.78,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 25-6,132.44,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 25-7,101.49,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 25-11,107.77,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 19-8,109.71,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 25-3,99.17,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 25,118.95,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 21,113.83,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 31,132.57,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로13길 23-6,115.81,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로11길 28,115.37,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로13길 51,122.33,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로11길 31-12,101.02,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로13길 49,2.04,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 49,13.5,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 49,132.89,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 31-7,114.88,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 31-10,88.68,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 31-6,127.92,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 35,100.82,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 31,110.03,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 56,112.5,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 45,101.15,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 46,132.41,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 52,99.5,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 48,99.42,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 39,115.74,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 42,98.18,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 31-5,111.73,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 27,118.53,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-3,113.99,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-2,98.84,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 20-3,98.75,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-10,98.84,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-11,101.74,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-15,151.02,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-23,95.74,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 20-27,106.33,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-8,98.18,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-7,109.75,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-31,116.01,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 20-8,111.72,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 26-16,115.17,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 20-10,102.81,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 20-11,98.84,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 20-7,109.22,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 20-4,97.9,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로11길 26,110.41,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로13길 23-5,112.95,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 17-6,115.98,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 9-7,104.45,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 5-6,102.91,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 7,106.11,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 9,105.37,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 9-10,99.2,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 9-6,115.73,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 17-5,102.48,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 13,99.17,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 17,98.84,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 19,113.49,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로11길 19-3,121.38,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 9,117.99,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 19-9,116.79,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 9-6,113.97,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 19-5,117.68,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로9길 18,115.92,37.5791776,126.8010267
단독주택,서울특별시 강서구 개화동로11길 3-10,99.17,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 9-7,114.38,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로11길 9-5,113.39,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로9길 12,116.12,37.5791776,126.8010267
단독주택,서울특별시 강서구 개화동로11길 9-10,112.2,37.579177,126.8019906
단독주택,서울특별시 강서구 개화동로13길 12-27,99.06,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로13길 12-31,112.06,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로19길 5-32,98.51,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 5-36,115.86,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 5-38,102.12,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로17길 9-11,112.0,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로17길 9-7,92.3,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로13길 20-20,114.37,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로17길 34,105.63,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로17길 9-16,98.18,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로13길 20-16,158.83,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로17길 9-5,120.46,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로15길 13,119.23,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로13길 20-31,105.6,37.5780223,126.8018167
단독주택,서울특별시 강서구 개화동로15길 19,139.22,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로17길 33,98.18,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로17길 29,115.47,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로19길 ,106.44,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 18,138.12,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 5-8,112.39,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 5-6,100.82,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 15,106.8,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로17길 11,109.42,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로19길 32,132.7,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 29,100.71,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 28,126.71,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 5-16,104.79,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 25,108.43,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 23,109.76,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로19길 19,106.1,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로17길 5,118.01,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로19길 5-28,120.72,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로17길 9-8,113.28,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로17길 9-12,108.36,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로17길 17,115.68,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로17길 23,132.41,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로17길 9-6,87.27,37.5769013,126.8021623
단독주택,서울특별시 강서구 개화동로19길 5-20,107.91,37.5752407,126.8033115
단독주택,서울특별시 강서구 개화동로7길 12-13,99.63,37.5800146,126.7995401
단독주택,서울특별시 강서구 개화6길 13-3,121.23,37.58482855,126.79983332309244
단독주택,서울특별시 강서구  ,88.29,37.5509,126.8497
단독주택,서울특별시 강서구  0,66.12,37.5509,126.8497
단독주택,서울특별시 강서구  0,34.38,37.5509,126.8497
